,Id,PID,MS SubClass,MS Zoning,Lot Frontage,Lot Area,Street,Alley,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Pool QC,Fence,Misc Feature,Misc Val,Mo Sold,Yr Sold,Sale Type,SalePrice
1285,2795,907262080,60,4,70.0,8726,2,2,3,1,2,3,2,17,5,5,3,2,7,5,2002,2002,2,1,1,2,3,0.0,Gd,TA,6,Gd,TA,5,Unf,0.0,Unf,0.0,872.0,872.0,5,Ex,1,3,872,1037,0,1909,0.0,0.0,2,1,4,1,Gd,8,3,0,N/A,4,2002.0,RFn,2.0,529.0,TA,TA,1,0,108,0,0,0,0,N/A,2,1,0,9,2006,3,197000
1286,478,528240030,60,4,62.0,7984,2,2,2,1,2,3,2,2,5,5,3,2,7,5,2004,2005,2,1,1,2,5,200.0,Gd,TA,6,Gd,TA,5,Unf,0.0,Unf,0.0,868.0,868.0,5,Ex,1,3,868,762,0,1630,0.0,0.0,2,1,3,1,Gd,7,3,1,Gd,4,2004.0,Fin,2.0,436.0,TA,TA,1,120,48,0,0,0,0,N/A,2,1,0,9,2009,3,189500
1287,2841,909101050,50,4,45.0,8248,2,1,3,1,2,3,2,6,5,5,3,5,5,7,1918,1950,2,1,13,11,3,0.0,TA,TA,2,TA,TA,5,Unf,0.0,Unf,0.0,686.0,686.0,1,Gd,1,3,686,564,0,1250,0.0,1.0,1,1,3,1,Fa,7,3,0,N/A,5,1955.0,Unf,1.0,280.0,TA,TA,3,207,0,96,0,0,0,N/A,2,1,0,7,2006,3,116000
1288,119,534251320,20,4,0.0,9790,2,2,3,1,2,3,2,7,8,5,3,1,6,5,1963,1963,1,1,11,10,5,451.0,TA,TA,1,TA,TA,5,ALQ,569.0,Rec,81.0,678.0,1328.0,5,TA,1,3,1328,0,0,1328,1.0,0.0,1,1,3,1,TA,6,3,2,Gd,6,1963.0,Unf,2.0,528.0,TA,TA,1,0,26,0,0,0,0,N/A,2,1,0,6,2010,3,143000
1289,1960,535451040,20,4,60.0,7200,2,2,3,1,2,3,2,8,5,5,3,1,5,7,1950,1950,2,1,9,8,3,0.0,TA,TA,1,TA,TA,5,BLQ,534.0,Rec,96.0,246.0,876.0,5,TA,1,3,988,0,0,988,0.0,0.0,1,0,3,1,TA,6,3,0,N/A,6,1950.0,Unf,1.0,276.0,TA,TA,1,0,80,0,0,0,0,N/A,2,1,0,5,2007,3,119000
1290,1277,535455090,50,4,60.0,7200,2,2,3,1,2,3,2,8,5,5,3,5,6,5,1954,1954,2,1,9,8,3,0.0,TA,TA,1,TA,TA,5,Rec,673.0,Unf,0.0,181.0,854.0,5,Fa,1,5,854,424,0,1278,0.0,0.0,1,0,4,1,TA,6,3,0,N/A,6,1954.0,Unf,1.0,240.0,TA,TA,1,0,0,0,0,0,0,N/A,4,1,0,4,2008,3,127500
1291,2466,528480110,60,5,65.0,8125,2,2,3,1,2,3,2,15,5,5,3,2,6,5,2005,2005,2,1,1,2,3,0.0,Gd,TA,6,Gd,TA,5,Unf,0.0,Unf,0.0,858.0,858.0,5,Ex,1,3,858,858,0,1716,0.0,0.0,2,1,3,1,Gd,7,3,0,N/A,6,2005.0,RFn,2.0,615.0,TA,TA,1,0,53,0,0,0,0,N/A,2,1,0,2,2006,3,200825
1292,2844,909101330,30,4,60.0,8088,2,1,3,1,2,3,2,6,8,5,3,1,2,3,1922,1955,2,1,9,8,3,0.0,TA,TA,2,TA,TA,5,Unf,0.0,Unf,0.0,498.0,498.0,5,TA,2,2,498,0,0,498,0.0,0.0,1,0,1,1,TA,3,3,0,N/A,5,1922.0,Unf,1.0,216.0,Fa,Fa,2,0,0,100,0,0,0,N/A,2,1,0,2,2006,7,35000
1293,1028,527357180,60,4,0.0,12511,2,2,2,1,2,2,2,7,5,5,3,2,7,7,1978,1978,3,2,2,1,5,168.0,Gd,TA,6,Gd,TA,5,ALQ,988.0,Unf,0.0,432.0,1420.0,5,Ex,1,3,1420,1420,0,2840,0.0,1.0,2,1,4,1,Gd,8,5,2,Gd,6,1978.0,Fin,4.0,1314.0,TA,Gd,1,0,16,0,0,208,0,N/A,5,1,0,12,2008,3,292500
1294,1043,527451060,160,6,21.0,1869,2,2,3,1,2,3,2,11,5,5,1,2,6,6,1970,1970,2,1,11,10,5,127.0,TA,TA,1,TA,TA,5,Rec,321.0,Unf,0.0,162.0,483.0,5,TA,1,3,483,504,0,987,0.0,0.0,1,1,2,1,TA,5,3,0,N/A,5,1987.0,Unf,1.0,280.0,TA,TA,1,0,0,0,0,0,0,N/A,2,1,0,9,2008,3,106000
1295,231,905201030,30,4,94.0,9259,2,2,3,1,2,2,2,12,8,5,3,1,4,4,1927,1950,2,1,6,6,3,0.0,TA,TA,2,Fa,TA,5,Unf,0.0,Unf,0.0,660.0,660.0,5,TA,2,3,756,0,0,756,0.0,0.0,1,0,2,1,TA,4,3,0,N/A,5,1945.0,Unf,2.0,440.0,TA,TA,2,80,0,0,0,0,0,N/A,2,1,0,6,2010,3,85000
1296,461,528186010,20,4,129.0,16770,2,2,3,1,2,2,2,23,5,5,3,1,8,5,2002,2003,1,1,1,2,5,270.0,Gd,TA,6,Ex,TA,1,GLQ,1196.0,Unf,0.0,516.0,1712.0,5,Ex,1,3,1712,0,0,1712,1.0,0.0,2,0,3,1,Gd,8,3,1,Gd,6,2002.0,RFn,3.0,701.0,TA,TA,1,218,183,0,0,0,0,N/A,2,1,0,9,2009,3,286500
1297,33,527452190,120,4,53.0,4043,2,2,3,1,2,3,2,24,5,5,2,1,6,5,1977,1977,2,1,2,1,3,0.0,TA,TA,1,Gd,TA,5,ALQ,360.0,Unf,0.0,709.0,1069.0,5,TA,1,3,1069,0,0,1069,0.0,0.0,2,0,2,1,TA,4,3,1,Fa,6,1977.0,RFn,2.0,440.0,TA,TA,1,0,55,0,0,165,0,N/A,2,1,0,7,2010,3,127500
1298,1795,528456230,20,5,75.0,9000,2,2,3,1,2,3,2,15,5,5,3,1,7,5,2006,2007,2,1,1,2,3,0.0,Gd,TA,6,Gd,TA,5,Unf,0.0,Unf,0.0,1335.0,1335.0,5,Ex,1,3,1335,0,0,1335,0.0,0.0,2,0,3,1,Gd,6,3,0,N/A,6,2007.0,RFn,2.0,575.0,TA,TA,1,0,210,0,0,0,0,N/A,2,1,0,6,2007,1,210400
1299,1073,528186030,120,4,62.0,12677,2,2,2,1,2,3,2,23,5,5,2,1,8,5,2003,2004,1,1,9,8,5,472.0,Ex,TA,6,Ex,TA,1,GLQ,1218.0,Unf,0.0,300.0,1518.0,5,Ex,1,3,1518,0,0,1518,0.0,0.0,1,1,1,1,Ex,6,3,1,Gd,6,2003.0,RFn,2.0,588.0,TA,TA,1,185,140,0,0,0,0,N/A,2,1,0,4,2008,3,274000
1300,1576,916384100,60,4,107.0,12852,2,2,2,3,2,2,2,21,5,5,3,2,8,5,2007,2007,2,1,1,2,3,0.0,Gd,TA,6,Gd,TA,4,GLQ,770.0,Unf,0.0,150.0,920.0,5,Ex,1,3,920,860,0,1780,1.0,0.0,2,1,3,1,Gd,6,3,1,Gd,6,2007.0,Fin,2.0,612.0,TA,TA,1,0,192,0,0,0,0,N/A,2,1,0,1,2008,1,264966
1301,2044,903484080,50,6,60.0,10320,2,1,3,1,2,2,2,28,1,5,3,5,4,1,1910,1950,2,1,6,6,3,0.0,Fa,Fa,1,TA,Fa,5,Unf,0.0,Unf,0.0,771.0,771.0,5,Fa,1,3,866,504,114,1484,0.0,0.0,2,0,3,1,TA,6,6,0,N/A,5,1910.0,Unf,1.0,264.0,TA,Fa,2,14,211,0,0,84,0,N/A,2,1,0,9,2007,9,50000
1302,185,902327040,50,6,60.0,10800,2,2,3,1,2,3,2,19,1,5,3,5,5,6,1915,1950,2,1,9,8,3,0.0,TA,Gd,6,Fa,TA,5,LwQ,686.0,Unf,0.0,0.0,686.0,5,TA,1,3,966,686,0,1652,1.0,0.0,2,0,4,1,TA,7,3,0,N/A,5,1961.0,Unf,1.0,416.0,TA,TA,1,0,0,196,0,0,0,N/A,2,3,1200,6,2010,3,139000
1303,1828,532476080,60,4,0.0,19522,2,2,2,2,2,3,2,18,5,5,3,2,7,5,1990,1990,2,1,11,10,5,272.0,Gd,TA,6,Gd,TA,5,GLQ,727.0,Unf,0.0,496.0,1223.0,5,Gd,1,3,1271,1232,0,2503,1.0,0.0,2,1,3,1,Gd,7,3,1,TA,6,1990.0,RFn,2.0,564.0,TA,TA,1,0,99,0,0,182,0,N/A,2,1,0,2,2007,3,300000
1304,344,526355080,80,4,75.0,13860,2,2,3,1,2,3,2,8,5,5,3,3,8,7,1972,1995,2,1,2,6,3,0.0,Gd,TA,1,Gd,TA,1,GLQ,1410.0,Unf,0.0,542.0,1952.0,5,Gd,1,3,2000,704,0,2704,1.0,0.0,2,1,4,1,Ex,9,3,3,TA,6,1972.0,Fin,2.0,538.0,TA,TA,1,269,111,0,0,0,0,N/A,5,1,0,7,2009,3,345000
1305,2152,907275080,20,4,73.0,11927,2,2,3,1,2,3,2,17,5,5,3,1,8,5,1994,1995,1,1,11,10,5,519.0,Gd,TA,6,Gd,TA,1,BLQ,408.0,GLQ,465.0,683.0,1556.0,5,Ex,1,3,1592,0,0,1592,0.0,0.0,2,0,3,1,Gd,7,3,1,TA,6,1994.0,Fin,2.0,484.0,TA,TA,1,120,35,0,0,0,0,N/A,2,1,0,6,2007,3,228000
1306,1752,528250010,80,4,0.0,11950,2,2,2,1,2,2,2,2,5,5,3,3,7,5,2003,2003,2,1,1,2,1,0.0,Gd,TA,6,Gd,TA,5,Unf,0.0,Unf,0.0,384.0,384.0,5,Ex,1,3,754,640,0,1394,0.0,0.0,2,1,3,1,Gd,7,3,1,TA,4,2003.0,Fin,2.0,400.0,TA,TA,1,100,0,0,0,0,0,N/A,2,1,0,10,2007,3,165500
1307,2637,902100130,70,6,57.0,9906,2,1,3,1,2,3,2,19,5,5,3,2,4,4,1925,1950,2,1,9,8,3,0.0,TA,TA,1,TA,TA,5,Unf,0.0,Unf,0.0,686.0,686.0,5,Fa,2,3,810,518,0,1328,0.0,0.0,1,0,3,1,TA,8,3,0,N/A,5,1940.0,Unf,1.0,210.0,TA,TA,1,0,172,60,0,0,0,N/A,2,1,0,9,2006,3,107000
1308,1000,527127140,120,4,41.0,4923,2,2,3,1,2,3,2,20,5,5,2,1,8,5,2001,2002,2,1,12,14,3,0.0,Gd,TA,6,Ex,TA,4,GLQ,1153.0,Unf,0.0,440.0,1593.0,5,Ex,1,3,1593,0,0,1593,1.0,0.0,1,1,0,1,Ex,5,3,1,Gd,6,2001.0,Fin,2.0,682.0,TA,TA,1,0,120,0,0,224,0,N/A,2,1,0,8,2008,3,286000
1309,727,902477120,30,2,60.0,7879,2,2,3,1,2,3,2,28,5,5,3,1,4,5,1920,1950,2,1,6,6,3,0.0,TA,TA,1,TA,TA,5,Rec,495.0,Unf,0.0,225.0,720.0,5,TA,2,5,720,0,0,720,0.0,0.0,1,0,2,1,TA,4,3,0,N/A,1,0.0,N/A,0.0,0.0,N/A,N/A,2,0,523,115,0,0,0,N/A,1,1,0,11,2009,3,34900
1310,2612,535403040,20,4,66.0,7800,2,2,2,1,2,3,2,8,5,5,3,1,5,5,1964,1964,2,1,6,6,3,0.0,TA,TA,1,TA,TA,5,Rec,312.0,LwQ,600.0,0.0,912.0,5,TA,1,3,912,0,0,912,0.0,0.0,1,0,2,1,TA,5,3,0,N/A,6,1964.0,Unf,1.0,288.0,TA,TA,1,0,0,0,0,0,0,N/A,2,1,0,11,2006,3,115000
1311,2422,528228340,120,4,0.0,3196,2,2,3,1,2,3,2,25,5,5,2,1,8,5,2003,2003,2,1,1,2,5,40.0,Gd,TA,6,Gd,TA,1,Unf,0.0,Unf,0.0,1273.0,1273.0,5,Ex,1,3,1456,0,0,1456,0.0,0.0,2,0,2,1,Gd,7,3,1,TA,6,2003.0,Fin,2.0,400.0,TA,TA,1,143,20,0,0,0,0,N/A,2,1,0,5,2006,3,215000
1312,752,903429110,70,6,68.0,9928,2,1,3,1,2,3,2,19,5,5,3,2,7,8,1915,1994,2,1,6,6,3,0.0,TA,Gd,2,TA,TA,5,Unf,0.0,Unf,0.0,672.0,672.0,5,Fa,1,3,1272,672,0,1944,0.0,0.0,2,0,3,1,TA,8,5,0,N/A,5,1915.0,Unf,1.0,216.0,TA,TA,2,24,28,0,0,0,0,N/A,2,3,400,6,2009,3,179900
1313,15,527182190,120,4,0.0,6820,2,2,2,1,2,2,2,20,5,5,2,1,8,5,1985,1985,2,1,11,10,3,0.0,Gd,TA,6,Gd,TA,4,GLQ,368.0,BLQ,1120.0,0.0,1488.0,5,TA,1,3,1502,0,0,1502,1.0,0.0,1,1,1,1,Gd,4,3,0,N/A,6,1985.0,RFn,2.0,528.0,TA,TA,1,0,54,0,0,140,0,N/A,2,1,0,6,2010,3,212000
1314,2319,527108030,60,4,50.0,13128,2,2,2,3,2,1,2,2,5,5,3,2,8,5,2005,2005,2,1,1,2,5,216.0,Gd,TA,6,Gd,TA,5,Unf,0.0,Unf,0.0,1074.0,1074.0,5,Ex,1,3,1074,990,0,2064,0.0,0.0,2,1,4,1,Gd,7,3,1,Gd,6,2005.0,Fin,2.0,527.0,TA,TA,1,0,119,0,0,0,0,N/A,2,1,0,1,2006,3,250000
1315,2681,903233100,50,6,52.0,6240,2,2,3,1,2,3,2,22,5,5,3,5,5,6,1928,1950,2,1,9,8,3,0.0,TA,TA,2,TA,TA,5,Unf,0.0,Unf,0.0,1042.0,1042.0,5,Ex,1,3,1042,534,0,1576,0.0,0.0,1,0,3,1,TA,8,3,1,Gd,5,1928.0,Unf,1.0,225.0,TA,TA,1,0,0,0,0,0,0,N/A,2,1,0,8,2006,3,149000
1316,1006,527163100,60,4,0.0,8000,2,2,3,1,2,3,2,2,5,5,3,2,6,5,1995,1996,2,1,11,10,3,0.0,TA,TA,6,Gd,TA,5,GLQ,219.0,Unf,0.0,554.0,773.0,5,Gd,1,3,773,885,0,1658,1.0,0.0,2,1,3,1,TA,8,3,1,TA,6,1995.0,Fin,2.0,431.0,TA,TA,1,224,84,0,0,0,0,N/A,2,1,0,6,2008,3,188000
1317,2596,535375040,30,4,60.0,10410,2,1,3,1,2,3,2,19,5,5,3,1,3,8,1930,2001,2,1,1,2,3,0.0,TA,Gd,6,TA,TA,5,Unf,0.0,Unf,0.0,713.0,713.0,5,Ex,1,3,713,0,0,713,0.0,0.0,1,0,2,1,Gd,5,3,0,N/A,5,1936.0,Unf,1.0,371.0,Fa,Fa,2,0,75,161,0,0,0,N/A,2,1,0,10,2006,3,99800
1318,2002,902408080,70,6,60.0,10800,2,1,3,2,2,3,2,19,5,5,3,2,7,8,1890,1998,2,1,6,2,3,0.0,TA,Gd,2,TA,TA,5,Unf,0.0,Unf,0.0,718.0,718.0,5,Ex,1,3,1576,978,0,2554,0.0,0.0,1,1,3,1,TA,8,3,0,N/A,5,1996.0,Unf,2.0,704.0,TA,TA,3,0,48,143,0,0,0,N/A,2,1,0,7,2007,3,159500
1319,55,528231020,80,4,67.0,13300,2,2,2,1,2,3,2,2,5,5,3,3,7,5,2004,2004,2,1,1,2,3,0.0,Gd,TA,6,Gd,TA,5,GLQ,326.0,Unf,0.0,58.0,384.0,5,Ex,1,3,744,630,0,1374,1.0,0.0,2,1,3,1,Gd,7,3,1,Gd,4,2004.0,Fin,2.0,400.0,TA,TA,1,100,0,0,0,0,0,N/A,2,1,0,6,2010,3,184500
1320,2104,906380070,60,4,69.0,9588,2,2,2,1,2,3,2,17,5,5,3,2,8,5,2007,2007,2,1,12,14,4,270.0,Gd,TA,6,Ex,TA,5,Unf,0.0,Unf,0.0,1482.0,1482.0,5,Ex,1,3,1482,1092,0,2574,0.0,0.0,2,1,3,1,Ex,10,3,1,Gd,4,2007.0,Fin,3.0,868.0,TA,TA,1,0,148,0,0,0,0,N/A,2,1,0,11,2007,1,276000
1321,1682,527453010,160,4,24.0,2308,2,2,3,1,2,2,2,24,5,5,2,2,6,6,1976,1976,2,1,2,3,3,0.0,TA,TA,1,Gd,TA,5,ALQ,556.0,Unf,0.0,248.0,804.0,5,TA,1,3,804,744,0,1548,1.0,0.0,2,1,3,1,Gd,7,3,1,TA,5,1976.0,Unf,2.0,440.0,TA,TA,1,48,0,0,0,0,0,N/A,2,1,0,7,2007,3,155000
1322,977,923227080,20,4,83.0,13383,2,2,2,1,2,3,1,26,5,5,3,1,5,5,1969,2000,1,1,11,10,5,176.0,TA,TA,1,TA,TA,5,BLQ,594.0,Unf,0.0,594.0,1188.0,5,Ex,1,3,1404,0,0,1404,0.0,0.0,2,0,3,1,TA,7,3,1,Po,6,1969.0,Unf,2.0,504.0,TA,TA,1,0,16,0,0,0,0,N/A,2,1,0,3,2009,3,160000
1323,2548,534403440,60,4,85.0,9350,2,2,3,1,2,3,2,8,5,5,3,2,5,6,1964,1964,2,1,11,10,3,0.0,TA,TA,1,TA,TA,5,ALQ,360.0,Unf,0.0,360.0,720.0,5,Gd,1,3,720,720,0,1440,0.0,0.0,1,1,4,1,TA,7,3,1,Po,6,1964.0,Fin,2.0,480.0,TA,TA,1,0,32,240,0,0,0,N/A,2,1,0,7,2006,3,157500
1324,340,924151040,20,4,76.0,9892,2,2,3,1,2,3,1,26,5,5,3,1,8,5,1994,1995,1,1,1,2,3,0.0,Gd,Gd,6,Gd,Gd,1,GLQ,1341.0,LwQ,284.0,54.0,1679.0,5,Ex,1,3,1803,0,0,1803,1.0,1.0,2,1,3,1,Gd,6,3,2,TA,6,1994.0,Unf,2.0,482.0,TA,TA,1,129,64,222,0,0,0,N/A,1,1,0,2,2010,3,285000
1325,1487,908102040,90,4,67.0,8777,2,2,3,1,2,3,2,6,8,5,4,5,5,7,1900,2003,2,1,9,8,3,0.0,TA,TA,1,TA,TA,5,ALQ,1084.0,Unf,0.0,188.0,1272.0,5,Gd,1,3,1272,928,0,2200,2.0,0.0,2,2,4,2,TA,9,3,0,N/A,1,0.0,N/A,0.0,0.0,N/A,N/A,2,0,70,0,0,0,0,N/A,3,1,0,9,2008,3,145900
1326,1423,906223220,80,4,85.0,10541,2,2,2,1,2,2,2,16,5,5,3,3,7,5,1996,1996,2,1,1,2,3,0.0,Gd,TA,6,Gd,TA,4,Unf,0.0,Unf,0.0,672.0,672.0,5,Ex,1,3,1302,735,0,2037,0.0,0.0,2,1,3,1,Gd,8,3,1,TA,6,1996.0,Fin,2.0,472.0,TA,TA,1,100,33,0,0,0,0,N/A,2,1,0,2,2008,3,229000
1327,1342,903230120,20,6,99.0,5940,2,2,2,1,2,4,2,22,8,5,3,1,4,7,1946,1950,2,1,9,4,3,0.0,TA,TA,6,N/A,N/A,2,N/A,0.0,N/A,0.0,0.0,0.0,5,TA,1,5,896,0,0,896,0.0,0.0,1,0,2,1,TA,4,3,0,N/A,5,1946.0,Unf,1.0,280.0,TA,TA,1,0,0,0,0,0,0,N/A,5,1,0,4,2008,7,79000
1328,1949,535378080,50,4,60.0,10284,2,2,3,1,2,2,2,19,5,5,3,5,4,7,1925,1993,2,1,9,8,3,0.0,TA,TA,1,TA,TA,3,ALQ,1030.0,LwQ,66.0,55.0,1151.0,5,Ex,1,3,845,436,0,1281,1.0,0.0,2,0,1,1,TA,6,4,0,N/A,5,1978.0,Unf,2.0,580.0,TA,TA,1,0,0,0,0,0,0,N/A,2,1,0,8,2007,3,128500
1329,2444,528315070,60,4,84.0,9660,2,2,2,1,2,3,2,3,5,5,3,2,8,5,1998,1998,2,1,1,2,5,242.0,Gd,TA,6,Gd,TA,5,GLQ,791.0,Unf,0.0,253.0,1044.0,5,Ex,1,3,1079,897,0,1976,1.0,0.0,2,1,3,1,Gd,7,3,1,Ex,6,1998.0,Fin,3.0,885.0,TA,TA,1,210,31,0,0,0,0,N/A,2,1,0,2,2006,3,286000
1330,345,527105070,60,4,88.0,10179,2,2,2,1,2,2,2,2,5,5,3,2,6,5,1997,1997,2,1,1,2,3,0.0,TA,TA,6,Gd,TA,5,ALQ,847.0,Unf,0.0,98.0,945.0,5,Ex,1,3,945,663,0,1608,0.0,0.0,2,1,3,1,TA,7,3,1,TA,6,1997.0,Fin,2.0,470.0,TA,TA,1,252,30,0,0,0,0,N/A,2,1,0,7,2009,3,189500
1331,650,535353060,20,4,75.0,9533,2,2,3,1,2,3,2,8,5,5,3,1,5,5,1953,1953,1,1,6,6,5,140.0,TA,TA,3,N/A,N/A,2,N/A,0.0,N/A,0.0,0.0,0.0,5,TA,1,5,1210,0,0,1210,0.0,0.0,1,1,2,1,TA,7,3,0,N/A,6,1953.0,Fin,1.0,616.0,TA,TA,1,208,0,100,0,0,0,N/A,5,1,0,8,2009,7,102900
1332,192,903204040,50,6,53.0,5830,2,2,3,1,2,2,2,22,8,7,3,5,5,6,1950,1997,2,1,9,8,3,0.0,TA,Gd,1,TA,TA,5,Rec,788.0,Unf,0.0,200.0,988.0,5,Ex,1,3,1030,582,0,1612,0.0,0.0,1,1,3,1,TA,7,3,0,N/A,5,1950.0,Unf,1.0,363.0,TA,TA,1,0,0,0,0,0,0,N/A,5,1,0,3,2010,3,128500
1333,1945,535354260,50,4,0.0,12099,2,2,2,1,2,3,2,8,5,5,3,5,5,6,1953,2004,2,1,9,8,3,0.0,TA,TA,1,TA,Fa,5,LwQ,198.0,Unf,0.0,1018.0,1216.0,5,Ex,1,3,1216,0,512,1728,1.0,0.0,1,0,3,1,TA,7,3,1,Gd,6,1953.0,Unf,1.0,371.0,TA,TA,1,200,0,0,0,0,0,N/A,1,1,0,6,2007,3,156000
1334,2277,921205070,60,4,88.0,12665,2,2,2,1,2,3,2,21,5,5,3,2,8,5,2005,2006,1,1,1,2,5,245.0,Gd,TA,6,Gd,Gd,1,Unf,0.0,Unf,0.0,1094.0,1094.0,5,Ex,1,3,1133,1349,0,2482,0.0,0.0,2,1,4,1,Gd,9,3,1,Gd,4,2005.0,Fin,3.0,642.0,TA,TA,1,144,39,0,0,0,0,N/A,2,1,0,2,2007,3,281213
1335,1266,535427070,20,4,313.0,27650,2,2,4,3,2,3,1,8,2,5,3,1,7,7,1960,2007,5,3,6,6,3,0.0,TA,TA,1,Gd,TA,1,GLQ,425.0,Unf,0.0,160.0,585.0,5,Ex,1,3,2069,0,0,2069,1.0,0.0,2,0,4,1,Gd,9,3,1,Gd,6,1960.0,RFn,2.0,505.0,TA,TA,1,0,0,0,0,0,0,N/A,2,1,0,11,2008,3,242000
1336,674,535425070,20,4,0.0,17600,2,2,2,1,2,3,2,8,5,5,3,1,6,5,1960,1960,2,1,6,6,5,30.0,TA,TA,1,TA,TA,5,BLQ,1270.0,Unf,0.0,208.0,1478.0,5,Ex,1,5,1478,0,0,1478,1.0,0.0,2,0,3,1,TA,6,3,2,Gd,6,1960.0,Unf,2.0,498.0,TA,TA,1,0,40,0,0,0,0,N/A,2,1,0,12,2009,3,157500
1337,2823,908128100,60,4,62.0,7162,2,2,3,1,2,3,2,6,5,5,3,2,7,5,2003,2004,1,1,11,11,5,190.0,Gd,TA,6,Gd,TA,5,Unf,0.0,Unf,0.0,796.0,796.0,5,Ex,1,3,806,918,0,1724,0.0,0.0,2,1,3,1,Gd,8,3,1,Gd,4,2003.0,Fin,2.0,616.0,TA,TA,1,168,57,0,0,0,0,N/A,2,1,0,5,2006,3,196500
1338,2772,907131070,20,4,0.0,8685,2,2,2,1,2,1,2,17,5,5,3,1,7,5,1998,1998,2,1,1,2,3,0.0,TA,TA,6,Gd,TA,3,GLQ,846.0,Unf,0.0,579.0,1425.0,5,Ex,1,3,1425,0,0,1425,1.0,0.0,2,0,3,1,TA,5,3,0,N/A,6,1998.0,RFn,2.0,591.0,TA,TA,1,0,130,0,0,0,0,N/A,2,1,0,5,2006,3,193000
1339,2015,903231180,50,6,52.0,6240,2,2,3,1,2,3,2,22,5,5,3,5,5,8,1939,1952,2,1,6,6,3,0.0,TA,Gd,2,TA,TA,5,Rec,48.0,Unf,0.0,624.0,672.0,5,Ex,1,3,899,423,0,1322,1.0,0.0,1,0,4,1,TA,7,3,0,N/A,5,1939.0,Unf,1.0,280.0,TA,TA,1,0,0,0,0,0,0,N/A,5,1,0,7,2007,3,132000
1340,2642,902106090,70,6,58.0,6451,2,1,3,1,2,3,2,19,5,5,3,2,7,7,1900,1970,2,1,10,6,3,0.0,TA,TA,4,TA,TA,5,Rec,208.0,Unf,0.0,504.0,712.0,5,Gd,1,3,848,580,0,1428,1.0,0.0,1,0,4,1,TA,7,3,0,N/A,5,1985.0,Fin,2.0,576.0,TA,TA,1,264,0,84,0,0,0,N/A,2,1,0,5,2006,3,139900
1341,144,535153070,20,4,73.0,8760,2,2,3,1,2,3,2,8,5,5,3,1,6,6,1959,1959,1,1,9,8,5,220.0,TA,TA,1,TA,TA,5,Unf,0.0,Unf,0.0,1194.0,1194.0,5,TA,1,3,1194,0,0,1194,1.0,0.0,1,0,3,1,TA,6,3,0,N/A,6,1959.0,RFn,1.0,312.0,TA,TA,1,0,0,120,0,0,0,N/A,2,1,0,4,2010,3,148000
1342,1712,528172030,60,4,0.0,12568,2,2,3,1,2,3,2,23,5,5,3,2,8,5,2007,2007,1,1,1,2,4,246.0,Gd,TA,6,Ex,TA,4,GLQ,669.0,Unf,0.0,226.0,895.0,5,Ex,1,3,895,923,0,1818,1.0,0.0,2,1,3,1,Ex,8,3,1,Gd,6,2007.0,Fin,3.0,774.0,TA,TA,1,196,104,0,0,0,0,N/A,2,1,0,8,2007,1,281500
1343,1708,528150110,60,4,99.0,13069,2,2,2,1,2,3,2,23,5,5,3,2,8,5,2004,2004,2,1,1,2,5,502.0,Gd,TA,6,Gd,TA,4,Unf,0.0,Unf,0.0,1706.0,1706.0,5,Ex,1,3,1718,1238,0,2956,0.0,0.0,2,1,5,1,Ex,11,3,1,Ex,4,2004.0,RFn,3.0,916.0,TA,TA,1,194,50,0,0,0,0,N/A,2,1,0,8,2007,3,342000
1344,2890,914476130,80,4,140.0,11080,2,2,3,1,2,2,2,26,5,5,3,3,6,6,1975,1975,2,1,2,1,5,257.0,TA,TA,1,TA,TA,4,GLQ,576.0,Unf,0.0,552.0,1128.0,5,TA,1,3,1210,0,0,1210,1.0,0.0,2,0,3,1,TA,6,3,0,N/A,6,1975.0,Unf,2.0,528.0,TA,TA,1,0,0,0,0,0,0,N/A,2,1,0,5,2006,3,148000
1345,1157,532479020,50,4,70.0,10759,2,2,3,1,2,2,2,12,8,5,3,5,5,4,1972,1972,2,1,11,10,3,0.0,TA,Gd,1,Gd,TA,5,LwQ,190.0,ALQ,811.0,0.0,1001.0,5,TA,1,3,1001,640,0,1641,0.0,0.0,2,0,4,1,TA,5,3,1,Gd,5,1972.0,Unf,2.0,490.0,TA,TA,1,0,0,92,0,0,0,N/A,3,1,0,7,2008,3,140000
